cell,protein
SNB-19,294
SNB-19,7997
SNB-19,6960
SNB-19,15292
SNB-19,703
SNB-19,2340
SNB-19,12654
SNB-19,13541
SNB-19,12633
SNB-19,11832
SNB-19,11633
SNB-19,2214
SNB-19,9442
SNB-19,2973
SNB-19,15369
SNB-19,4700
SNB-19,13425
SNB-19,1268
SNB-19,14255
SNB-19,6335
SNB-19,1955
SNB-19,16868
SNB-19,1338
SNB-19,14488
SNB-19,473
SNB-19,16564
SNB-19,12277
SNB-19,3768
SNB-19,1935
SNB-19,15960
SNB-19,7725
SNB-19,4688
SNB-19,1370
SNB-19,15859
SNB-19,5368
SNB-19,2828
SNB-19,16421
SNB-19,11362
SNB-19,14800
SNB-19,3367
SNB-19,8235
SNB-19,991
SNB-19,7496
SNB-19,9671
SNB-19,14136
SNB-19,11128
SNB-19,9200
SNB-19,15705
SNB-19,1195
SNB-19,15621
SNB-19,11723
SNB-19,4121
SNB-19,4891
SNB-19,8106
SNB-19,291
SNB-19,16177
SNB-19,13736
SNB-19,10694
SNB-19,2548
SNB-19,7414
SNB-19,16860
SNB-19,2414
SNB-19,3217
SNB-19,16413
SNB-19,16199
SNB-19,9393
SNB-19,13506
SNB-19,2686
SNB-19,9874
SNB-19,14979
SNB-19,3308
SNB-19,11662
SNB-19,12865
SNB-19,7118
SNB-19,6511
SNB-19,9700
SNB-19,10219
SNB-19,9981
SNB-19,15242
SNB-19,3838
SNB-19,12526
SNB-19,12375
SNB-19,13324
SNB-19,7812
SNB-19,1837
SNB-19,11259
SNB-19,7721
SNB-19,10912
SNB-19,12804
SNB-19,5074
SNB-19,723
SNB-19,15272
SNB-19,2560
SNB-19,1233
SNB-19,14367
SNB-19,3820
SNB-19,7670
SNB-19,15363
SNB-19,6944
SNB-19,1049
SNB-19,5673
SNB-19,12621
SNB-19,12544
SNB-19,6600
SNB-19,2280
SNB-19,14718
SNB-19,10191
SNB-19,7666
SNB-19,7518
SNB-19,16170
SNB-19,9093
SNB-19,10465
SNB-19,15739
SNB-19,15850
SNB-19,4186
SNB-19,12914
SNB-19,2010
SNB-19,14018
SNB-19,15042
SNB-19,13265
SNB-19,16519
SNB-19,12079
SNB-19,16729
SNB-75,4306
SNB-75,10771
SNB-75,8160
SNB-75,17083
SNB-75,2419
SNB-75,320
SNB-75,203
SNB-75,14608
SNB-75,8229
SNB-75,8581
SNB-75,848
SNB-75,9703
SNB-75,8563
SNB-75,1513
SNB-75,2314
SNB-75,916
SNB-75,10779
SNB-75,4791
SNB-75,9185
SNB-75,7949
SNB-75,1748
SNB-75,10525
SNB-75,16086
SNB-75,5110
SNB-75,16493
SNB-75,15526
SNB-75,7583
SNB-75,10553
SNB-75,14382
SNB-75,8751
SNB-75,12164
SNB-75,4750
SNB-75,6231
SNB-75,13574
SNB-75,7903
SNB-75,3245
SNB-75,11669
SNB-75,3137
SNB-75,11191
SNB-75,15737
SNB-75,5805
SNB-75,14753
SNB-75,13660
SNB-75,13887
SNB-75,15186
SNB-75,7273
SNB-75,12652
SNB-75,8223
SNB-75,12933
SNB-75,3502
SNB-75,15080
SNB-75,482
SNB-75,13973
SNB-75,6574
SNB-75,6334
SNB-75,4495
SNB-75,9898
SNB-75,9665
SNB-75,4032
SNB-75,4790
SNB-75,6814
SNB-75,4967
SNB-75,1278
SNB-75,15508
SNB-75,5091
SNB-75,12706
SNB-75,2007
SNB-75,15535
SNB-75,15378
SNB-75,8308
SNB-75,14773
SNB-75,4140
SNB-75,11123
SNB-75,15792
SNB-75,5806
SNB-75,14583
SNB-75,7497
SNB-75,9740
SNB-75,10125
SNB-75,12433
SNB-75,15123
SNB-75,3120
SNB-75,4394
SNB-75,10376
SNB-75,8496
SNB-75,864
SNB-75,14758
SNB-75,9273
SNB-75,12126
SNB-75,9639
SNB-75,1579
SNB-75,10665
SNB-75,15760
SNB-75,10285
SNB-75,10952
SNB-75,7038
SNB-75,3754
SNB-75,16081
SNB-75,16278
SNB-75,8238
SNB-75,8236
SNB-75,12445
SNB-75,3186
SNB-75,14775
SNB-75,2029
SNB-75,8241
SNB-75,10401
SNB-75,8555
SNB-75,14523
SNB-75,1333
SNB-75,12501
SNB-75,5493
SNB-75,11044
SNB-75,13026
SNB-75,9561
SNB-75,10617
SNB-75,16068
SNB-75,5172
SNB-75,14298
SNB-75,6060
SNB-75,3337
SNB-75,8233
SNB-75,6256
SNB-75,13168
SNB-75,14694
SNB-75,6308
SNB-75,4084
SNB-75,15793
SNB-75,2508
SNB-75,853
SNB-75,5516
SNB-75,13576
SNB-75,2391
SNB-75,10089
SNB-75,3569
SNB-75,16426
SNB-75,14798
SNB-75,12036
SNB-75,13948
SNB-75,967
SNB-75,698
SNB-75,676
SNB-75,15967
SNB-75,1405
SNB-75,4301
SNB-75,11624
SNB-75,5539
SNB-75,3534
SNB-75,8234
SNB-75,10443
SNB-75,16586
SNB-75,5387
SNB-75,9552
SNB-75,13227
SNB-75,16191
SNB-75,756
SNB-75,15351
SNB-75,5290
SNB-75,16086
SNB-75,12193
SNB-75,12704
SNB-75,3341
SNB-75,16441
SNB-75,2637
SNB-75,6145
SNB-75,15810
SNB-75,15765
SNB-75,17088
SNB-75,14461
SNB-75,15394
SNB-75,16374
SNB-75,8701
SNB-75,9108
SNB-75,11453
SNB-75,9175
SNB-75,14029
SNB-75,16643
SNB-75,10782
SNB-75,15593
SNB-75,6746
SNB-75,625
SNB-75,12852
SNB-75,6544
SNB-75,6423
SNB-75,15229
SNB-75,17097
SNB-75,16472
SNB-75,1021
SNB-75,10210
SNB-75,1181
SNB-75,10289
SNB-75,7679
SNB-75,3530
SNB-75,14604
SNB-75,6960
SNB-75,15292
SNB-75,703
SNB-75,2340
SNB-75,15487
SNB-75,12633
SNB-75,2977
SNB-75,11633
SNB-75,15369
SNB-75,14111
SNB-75,4700
SNB-75,13425
SNB-75,6554
SNB-75,15305
SNB-75,6783
SNB-75,1068
SNB-75,6335
SNB-75,1338
SNB-75,16166
SNB-75,14488
SNB-75,473
SNB-75,12277
SNB-75,1935
SNB-75,15960
SNB-75,7725
SNB-75,11731
SNB-75,4688
SNB-75,5368
SNB-75,9597
SNB-75,6418
SNB-75,14800
SNB-75,7856
SNB-75,8235
SNB-75,991
SNB-75,6983
SNB-75,9671
SNB-75,14136
SNB-75,9200
SNB-75,8499
SNB-75,10647
SNB-75,3195
SNB-75,15621
SNB-75,4121
SNB-75,4467
SNB-75,8106
SNB-75,11115
SNB-75,16177
SNB-75,13736
SNB-75,10694
SNB-75,16858
SNB-75,7414
SNB-75,16860
SNB-75,2414
SNB-75,3217
SNB-75,14187
SNB-75,16413
SNB-75,3161
SNB-75,16199
SNB-75,2068
SNB-75,2686
SNB-75,14979
SNB-75,3308
SNB-75,11662
SNB-75,12865
SNB-75,7118
SNB-75,1318
SNB-75,10219
SNB-75,9981
SNB-75,17073
SNB-75,12526
SNB-75,12375
SNB-75,13324
SNB-75,12737
SNB-75,1837
SNB-75,12804
SNB-75,5074
SNB-75,723
SNB-75,15272
SNB-75,15816
SNB-75,2560
SNB-75,9676
SNB-75,1233
SNB-75,14367
SNB-75,3820
SNB-75,7670
SNB-75,15469
SNB-75,6944
SNB-75,1049
SNB-75,15327
SNB-75,5673
SNB-75,12621
SNB-75,12544
SNB-75,4018
SNB-75,2280
SNB-75,14718
SNB-75,1474
SNB-75,7666
SNB-75,10163
SNB-75,8724
SNB-75,15278
SNB-75,9093
SNB-75,4304
SNB-75,10465
SNB-75,17093
SNB-75,15850
SNB-75,4186
SNB-75,12914
SNB-75,2010
SNB-75,14018
SNB-75,15042
SNB-75,4297
SR,4306
SR,2146
SR,12653
SR,9615
SR,320
SR,487
SR,13220
SR,14608
SR,8229
SR,11070
SR,848
SR,15466
SR,1513
SR,2314
SR,297
SR,10779
SR,4791
SR,7949
SR,4836
SR,16086
SR,5110
SR,16493
SR,15526
SR,3452
SR,8516
SR,10553
SR,8751
SR,12164
SR,13574
SR,7903
SR,3245
SR,14666
SR,17088
SR,11669
SR,11191
SR,16819
SR,15737
SR,14753
SR,13660
SR,16450
SR,16976
SR,15186
SR,7273
SR,12652
SR,8223
SR,3502
SR,15080
SR,3647
SR,11464
SR,15607
SR,4032
SR,4790
SR,6814
SR,4967
SR,16976
SR,5569
SR,14731
SR,15508
SR,15243
SR,682
SR,13537
SR,12706
SR,13698
SR,15535
SR,15378
SR,3887
SR,14002
SR,8308
SR,8410
SR,521
SR,14773
SR,16926
SR,6047
SR,4621
SR,7054
SR,15792
SR,5806
SR,7497
SR,12893
SR,10125
SR,15123
SR,3120
SR,485
SR,10376
SR,864
SR,14758
SR,15149
SR,17015
SR,9273
SR,12126
SR,16366
SR,9639
SR,5219
SR,3461
SR,7959
SR,15498
SR,16605
SR,10665
SR,15760
SR,7038
SR,2226
SR,12830
SR,16081
SR,16278
SR,8238
SR,15814
SR,13356
SR,8236
SR,4302
SR,152
SR,12445
SR,3186
SR,14775
SR,15858
SR,14523
SR,12501
SR,5493
SR,11044
SR,9587
SR,9561
SR,10617
SR,4830
SR,17088
SR,16068
SR,17093
SR,5172
SR,2872
SR,6060
SR,3337
SR,8230
SR,6256
SR,5383
SR,14694
SR,6308
SR,854
SR,12793
SR,16926
SR,296
SR,6780
SR,9892
SR,7838
SR,15793
SR,853
SR,898
SR,809
SR,5516
SR,13540
SR,12945
SR,2391
SR,4764
SR,10089
SR,14639
SR,5555
SR,12431
SR,16426
SR,14798
SR,12283
SR,13948
SR,967
SR,698
SR,17093
SR,8705
SR,15967
SR,12932
SR,10188
SR,1405
SR,11212
SR,4305
SR,6938
SR,5539
SR,8234
SR,14812
SR,16586
SR,5387
SR,4438
SR,5976
SR,13227
SR,17088
SR,16191
SR,16670
SR,16086
SR,12193
SR,12413
SR,12704
SR,3341
SR,16441
SR,6145
SR,17088
SR,14461
SR,15394
SR,17088
SR,16374
SR,11453
SR,14029
SR,17088
SR,14659
SR,15593
SR,6872
SR,625
SR,6423
SR,15229
SR,4076
SR,16472
SR,15667
SR,1021
SR,10210
SR,13532
SR,7141
SR,10289
SR,294
SR,7997
SR,6960
SR,9670
SR,840
SR,15292
SR,16394
SR,703
SR,996
SR,2340
SR,2424
SR,13601
SR,12654
SR,11095
SR,12633
SR,746
SR,7203
SR,175
SR,11633
SR,6114
SR,17031
SR,15369
SR,4700
SR,13425
SR,6554
SR,16976
SR,6335
SR,1338
SR,16166
SR,5052
SR,14488
SR,16700
SR,9938
SR,12277
SR,1574
SR,1935
SR,15960
SR,7725
SR,11332
SR,16306
SR,5368
SR,84
SR,6426
SR,14800
SR,2203
SR,12299
SR,7856
SR,3367
SR,8235
SR,5682
SR,9671
SR,14136
SR,6086
SR,11128
SR,1568
SR,11527
SR,9200
SR,4014
SR,8499
SR,3195
SR,15621
SR,11723
SR,4121
SR,4467
SR,4891
SR,8106
SR,16177
SR,13736
SR,10694
SR,12021
SR,16858
SR,7414
SR,16860
SR,2414
SR,3217
SR,7142
SR,14187
SR,16413
SR,3161
SR,16199
SR,14979
SR,15223
SR,3308
SR,11662
SR,3082
SR,7118
SR,37
SR,10219
SR,9981
SR,12526
SR,12375
SR,13324
SR,7706
SR,5074
SR,723
SR,15272
SR,17088
SR,15816
SR,16743
SR,9676
SR,1233
SR,14367
SR,7899
SR,11153
SR,13917
SR,7670
SR,15363
SR,5673
SR,12621
SR,12544
SR,16926
SR,2280
SR,14718
SR,1474
SR,7666
SR,7420
SR,8724
SR,9093
SR,10465
SR,15850
SR,7517
SR,4186
SR,2010
SR,10027
SR,15042
SR,2991
SW-620,10771
SW-620,10941
SW-620,8521
SW-620,14608
SW-620,8229
SW-620,9703
SW-620,15466
SW-620,15894
SW-620,1513
SW-620,2314
SW-620,16095
SW-620,10779
SW-620,7949
SW-620,16086
SW-620,15526
SW-620,14382
SW-620,12164
SW-620,13574
SW-620,7903
SW-620,3245
SW-620,7028
SW-620,11669
SW-620,16819
SW-620,4390
SW-620,506
SW-620,15186
SW-620,12652
SW-620,8223
SW-620,15080
SW-620,7716
SW-620,1278
SW-620,2786
SW-620,15508
SW-620,3572
SW-620,12706
SW-620,11223
SW-620,15378
SW-620,17058
SW-620,5806
SW-620,7497
SW-620,10125
SW-620,15123
SW-620,8231
SW-620,4394
SW-620,10376
SW-620,14526
SW-620,864
SW-620,449
SW-620,3035
SW-620,12126
SW-620,9639
SW-620,5219
SW-620,15498
SW-620,10665
SW-620,4647
SW-620,9605
SW-620,8236
SW-620,12445
SW-620,2078
SW-620,3186
SW-620,14775
SW-620,10313
SW-620,9866
SW-620,10401
SW-620,8555
SW-620,12008
SW-620,14523
SW-620,5493
SW-620,387
SW-620,10617
SW-620,16068
SW-620,8216
SW-620,3337
SW-620,8230
SW-620,8233
SW-620,2816
SW-620,14694
SW-620,7026
SW-620,9892
SW-620,1675
SW-620,11382
SW-620,11741
SW-620,5516
SW-620,5080
SW-620,13540
SW-620,14231
SW-620,4764
SW-620,10089
SW-620,14798
SW-620,9286
SW-620,698
SW-620,739
SW-620,4334
SW-620,10188
SW-620,9385
SW-620,12256
SW-620,188
SW-620,5539
SW-620,15260
SW-620,8234
SW-620,10443
SW-620,2116
SW-620,688
SW-620,4841
SW-620,14812
SW-620,16586
SW-620,4438
SW-620,13227
SW-620,16191
SW-620,16086
SW-620,8425
SW-620,12193
SW-620,5419
SW-620,3341
SW-620,6145
SW-620,16545
SW-620,3419
SW-620,15765
SW-620,17088
SW-620,15394
SW-620,5069
SW-620,14242
SW-620,11430
SW-620,11453
SW-620,14968
SW-620,14029
SW-620,8240
SW-620,7477
SW-620,6423
SW-620,78
SW-620,8800
SW-620,1459
SW-620,2216
SW-620,14035
SW-620,2174
SW-620,15667
SW-620,10289
SW-620,15402
SW-620,1815
SW-620,847
SW-620,8298
SW-620,976
SW-620,10291
SW-620,15292
SW-620,996
SW-620,4491
SW-620,4599
SW-620,13601
SW-620,15774
SW-620,15481
SW-620,12633
SW-620,68
SW-620,11832
SW-620,11633
SW-620,6114
SW-620,5641
SW-620,15369
SW-620,3250
SW-620,13425
SW-620,4918
SW-620,16166
SW-620,16700
SW-620,9938
SW-620,16564
SW-620,12277
SW-620,7725
SW-620,15859
SW-620,14800
SW-620,4646
SW-620,4894
SW-620,14386
SW-620,12190
SW-620,11687
SW-620,8235
SW-620,9671
SW-620,14136
SW-620,6086
SW-620,9200
SW-620,4014
SW-620,8499
SW-620,11921
SW-620,15621
SW-620,4121
SW-620,4467
SW-620,15163
SW-620,8106
SW-620,16177
SW-620,13736
SW-620,8232
SW-620,15915
SW-620,10694
SW-620,12021
SW-620,7414
SW-620,16860
SW-620,7142
SW-620,14187
SW-620,16413
SW-620,3161
SW-620,16199
SW-620,17122
SW-620,16236
SW-620,359
SW-620,3308
SW-620,10409
SW-620,11662
SW-620,17063
SW-620,3873
SW-620,4413
SW-620,1318
SW-620,10219
SW-620,9981
SW-620,2582
SW-620,11235
SW-620,12375
SW-620,5074
SW-620,723
SW-620,17088
SW-620,15816
SW-620,4442
SW-620,16996
SW-620,1233
SW-620,7899
SW-620,13416
SW-620,552
SW-620,13694
SW-620,13917
SW-620,7670
SW-620,5247
SW-620,5673
SW-620,12621
SW-620,12544
SW-620,2280
SW-620,3406
SW-620,14718
SW-620,7071
SW-620,7666
SW-620,15200
SW-620,7420
SW-620,10532
SW-620,8724
SW-620,16170
SW-620,9093
SW-620,10465
SW-620,15850
SW-620,10055
SW-620,2010
SW-620,4357
SW-620,15042
T-47D,320
T-47D,14608
T-47D,8229
T-47D,8581
T-47D,848
T-47D,9703
T-47D,15894
T-47D,1513
T-47D,10779
T-47D,4791
T-47D,16086
T-47D,5110
T-47D,15526
T-47D,3452
T-47D,15853
T-47D,13574
T-47D,7903
T-47D,3245
T-47D,11669
T-47D,5008
T-47D,15186
T-47D,12652
T-47D,8223
T-47D,3502
T-47D,15080
T-47D,4032
T-47D,4967
T-47D,15508
T-47D,13537
T-47D,12706
T-47D,15378
T-47D,15792
T-47D,15785
T-47D,7497
T-47D,10125
T-47D,15123
T-47D,11451
T-47D,864
T-47D,14758
T-47D,3035
T-47D,15149
T-47D,17015
T-47D,9165
T-47D,12126
T-47D,9639
T-47D,10665
T-47D,16278
T-47D,8238
T-47D,8236
T-47D,12445
T-47D,3186
T-47D,14775
T-47D,12008
T-47D,14523
T-47D,5493
T-47D,11044
T-47D,9561
T-47D,10617
T-47D,16068
T-47D,8230
T-47D,8233
T-47D,6256
T-47D,5383
T-47D,6308
T-47D,7163
T-47D,15793
T-47D,2391
T-47D,16426
T-47D,14798
T-47D,13948
T-47D,967
T-47D,15967
T-47D,1405
T-47D,15228
T-47D,5539
T-47D,8234
T-47D,16586
T-47D,13227
T-47D,16191
T-47D,16086
T-47D,12193
T-47D,12413
T-47D,3341
T-47D,6145
T-47D,15810
T-47D,17088
T-47D,15394
T-47D,13481
T-47D,16374
T-47D,14029
T-47D,15593
T-47D,625
T-47D,6423
T-47D,16472
T-47D,15667
T-47D,1021
T-47D,10289
T-47D,6960
T-47D,15292
T-47D,16957
T-47D,703
T-47D,2340
T-47D,746
T-47D,11633
T-47D,15369
T-47D,13425
T-47D,839
T-47D,6335
T-47D,16166
T-47D,14488
T-47D,12277
T-47D,15960
T-47D,7725
T-47D,11332
T-47D,14800
T-47D,12299
T-47D,7856
T-47D,8235
T-47D,9671
T-47D,14136
T-47D,9200
T-47D,8499
T-47D,15621
T-47D,4467
T-47D,5934
T-47D,8106
T-47D,16177
T-47D,13736
T-47D,10694
T-47D,12569
T-47D,7414
T-47D,16860
T-47D,2414
T-47D,3217
T-47D,329
T-47D,16413
T-47D,16199
T-47D,3308
T-47D,11662
T-47D,7118
T-47D,1318
T-47D,9700
T-47D,9981
T-47D,12526
T-47D,12375
T-47D,13324
T-47D,5074
T-47D,723
T-47D,15816
T-47D,9676
T-47D,1233
T-47D,17092
T-47D,7670
T-47D,13661
T-47D,1049
T-47D,5673
T-47D,12621
T-47D,12544
T-47D,2280
T-47D,14718
T-47D,7666
T-47D,7420
T-47D,16170
T-47D,9093
T-47D,10465
T-47D,15850
T-47D,7517
T-47D,2394
T-47D,2010
T-47D,15042
TK-10,4306
TK-10,10771
TK-10,1402
TK-10,12653
TK-10,320
TK-10,487
TK-10,8521
TK-10,14608
TK-10,8229
TK-10,15330
TK-10,8581
TK-10,848
TK-10,9703
TK-10,352
TK-10,1513
TK-10,2314
TK-10,10779
TK-10,4791
TK-10,14762
TK-10,7949
TK-10,10291
TK-10,16086
TK-10,16493
TK-10,15526
TK-10,10418
TK-10,3452
TK-10,7583
TK-10,12164
TK-10,15853
TK-10,16554
TK-10,13574
TK-10,12915
TK-10,7903
TK-10,3245
TK-10,417
TK-10,11669
TK-10,11191
TK-10,15737
TK-10,9961
TK-10,14753
TK-10,13660
TK-10,16450
TK-10,4845
TK-10,427
TK-10,13887
TK-10,15186
TK-10,7273
TK-10,12652
TK-10,8223
TK-10,3828
TK-10,3502
TK-10,15080
TK-10,402
TK-10,15607
TK-10,15191
TK-10,5369
TK-10,6574
TK-10,9898
TK-10,9665
TK-10,4032
TK-10,4790
TK-10,6814
TK-10,4967
TK-10,11934
TK-10,1278
TK-10,15508
TK-10,7826
TK-10,12706
TK-10,2007
TK-10,15535
TK-10,15378
TK-10,8308
TK-10,14773
TK-10,4140
TK-10,6047
TK-10,13584
TK-10,15792
TK-10,5806
TK-10,7497
TK-10,10125
TK-10,15123
TK-10,3120
TK-10,4394
TK-10,10376
TK-10,8496
TK-10,15995
TK-10,864
TK-10,14758
TK-10,449
TK-10,5727
TK-10,3035
TK-10,17015
TK-10,9165
TK-10,9273
TK-10,12126
TK-10,10974
TK-10,9639
TK-10,2362
TK-10,1579
TK-10,15498
TK-10,10665
TK-10,16081
TK-10,16278
TK-10,8238
TK-10,8236
TK-10,12445
TK-10,3186
TK-10,14775
TK-10,8241
TK-10,8555
TK-10,12008
TK-10,14523
TK-10,1333
TK-10,3215
TK-10,5493
TK-10,11044
TK-10,9587
TK-10,10359
TK-10,11736
TK-10,9561
TK-10,10617
TK-10,16068
TK-10,3507
TK-10,13270
TK-10,14298
TK-10,2872
TK-10,8216
TK-10,8230
TK-10,15508
TK-10,8233
TK-10,6256
TK-10,14694
TK-10,6308
TK-10,9204
TK-10,422
TK-10,13958
TK-10,12538
TK-10,407
TK-10,15793
TK-10,2508
TK-10,853
TK-10,2420
TK-10,809
TK-10,5516
TK-10,2391
TK-10,9203
TK-10,10089
TK-10,4215
TK-10,14714
TK-10,5555
TK-10,16426
TK-10,15904
TK-10,14798
TK-10,9286
TK-10,13948
TK-10,967
TK-10,15967
TK-10,1405
TK-10,11212
TK-10,4305
TK-10,4301
TK-10,5539
TK-10,15260
TK-10,8234
TK-10,10443
TK-10,4841
TK-10,16586
TK-10,5387
TK-10,4438
TK-10,14449
TK-10,5976
TK-10,13227
TK-10,16191
TK-10,16086
TK-10,2478
TK-10,15276
TK-10,12193
TK-10,3341
TK-10,16441
TK-10,6145
TK-10,15810
TK-10,15765
TK-10,17088
TK-10,14461
TK-10,15394
TK-10,14242
TK-10,16374
TK-10,8701
TK-10,11430
TK-10,10759
TK-10,14029
TK-10,16643
TK-10,14659
TK-10,15593
TK-10,4797
TK-10,6746
TK-10,625
TK-10,6423
TK-10,15229
TK-10,16472
TK-10,12427
TK-10,1021
TK-10,10210
TK-10,1181
TK-10,10289
TK-10,847
TK-10,6960
TK-10,15292
TK-10,703
TK-10,996
TK-10,12654
TK-10,13541
TK-10,15774
TK-10,15481
TK-10,10967
TK-10,12633
TK-10,746
TK-10,795
TK-10,3345
TK-10,11633
TK-10,6114
TK-10,15369
TK-10,4700
TK-10,13425
TK-10,4925
TK-10,8896
TK-10,9635
TK-10,6335
TK-10,1338
TK-10,16166
TK-10,14488
TK-10,473
TK-10,12277
TK-10,3768
TK-10,1935
TK-10,15960
TK-10,6150
TK-10,7725
TK-10,5368
TK-10,84
TK-10,9597
TK-10,13052
TK-10,14800
TK-10,7856
TK-10,10510
TK-10,3367
TK-10,8235
TK-10,7496
TK-10,9671
TK-10,14136
TK-10,6086
TK-10,11128
TK-10,9200
TK-10,8499
TK-10,3195
TK-10,15621
TK-10,4121
TK-10,4467
TK-10,4891
TK-10,8106
TK-10,16177
TK-10,13736
TK-10,10694
TK-10,12021
TK-10,7414
TK-10,16860
TK-10,2414
TK-10,3217
TK-10,7142
TK-10,16413
TK-10,3161
TK-10,16199
TK-10,240
TK-10,2068
TK-10,30
TK-10,2516
TK-10,14979
TK-10,15223
TK-10,3308
TK-10,11662
TK-10,12865
TK-10,7118
TK-10,9700
TK-10,10219
TK-10,9981
TK-10,8838
TK-10,12526
TK-10,12375
TK-10,13324
TK-10,5074
TK-10,723
TK-10,15272
TK-10,12419
TK-10,15816
TK-10,11016
TK-10,8432
TK-10,9668
TK-10,9676
TK-10,12615
TK-10,1233
TK-10,8992
TK-10,7899
TK-10,3820
TK-10,11153
TK-10,7670
TK-10,5673
TK-10,4804
TK-10,12621
TK-10,12544
TK-10,2280
TK-10,14718
TK-10,1474
TK-10,7666
TK-10,5558
TK-10,10163
TK-10,16170
TK-10,9093
TK-10,4304
TK-10,10465
TK-10,15850
TK-10,10055
TK-10,7517
TK-10,4186
TK-10,444
TK-10,11624
TK-10,12914
TK-10,2010
TK-10,14018
TK-10,15042
TK-10,12079
U251,4306
U251,1402
U251,12653
U251,320
U251,1129
U251,8229
U251,15330
U251,848
U251,9703
U251,1513
U251,2314
U251,916
U251,10779
U251,4791
U251,9185
U251,7949
U251,4836
U251,16086
U251,5110
U251,15526
U251,7583
U251,10553
U251,14382
U251,12164
U251,13574
U251,7903
U251,3245
U251,11669
U251,11191
U251,9961
U251,15638
U251,13660
U251,15186
U251,7273
U251,12652
U251,8223
U251,12933
U251,3502
U251,15080
U251,13952
U251,9898
U251,4032
U251,4790
U251,5964
U251,6814
U251,4967
U251,1278
U251,15508
U251,12706
U251,2007
U251,15535
U251,15378
U251,14002
U251,4140
U251,11123
U251,15792
U251,5806
U251,7497
U251,10125
U251,15123
U251,3120
U251,4394
U251,10376
U251,864
U251,14758
U251,449
U251,17015
U251,12126
U251,3025
U251,9639
U251,11900
U251,2362
U251,1579
U251,13632
U251,10665
U251,16278
U251,8238
U251,8236
U251,3186
U251,14775
U251,8555
U251,14523
U251,5493
U251,11044
U251,10359
U251,9561
U251,10617
U251,16068
U251,13270
U251,2717
U251,14298
U251,8233
U251,6256
U251,13168
U251,14694
U251,6308
U251,11561
U251,678
U251,15793
U251,2508
U251,853
U251,2420
U251,809
U251,5516
U251,13301
U251,2391
U251,9203
U251,10089
U251,3183
U251,16426
U251,14956
U251,14798
U251,9286
U251,13948
U251,967
U251,739
U251,15967
U251,1405
U251,11212
U251,4305
U251,5539
U251,8234
U251,16586
U251,5387
U251,14449
U251,13227
U251,16191
U251,5290
U251,16086
U251,12193
U251,16441
U251,6145
U251,15810
U251,3419
U251,15765
U251,17088
U251,14461
U251,15394
U251,14242
U251,16374
U251,14029
U251,15593
U251,6746
U251,1961
U251,625
U251,6423
U251,78
U251,14603
U251,15229
U251,16893
U251,12919
U251,16472
U251,1021
U251,10210
U251,1181
U251,10289
U251,8298
U251,14604
U251,15292
U251,15481
U251,12633
U251,11832
U251,11633
U251,2214
U251,9652
U251,15369
U251,4700
U251,13425
U251,6335
U251,1955
U251,16166
U251,14488
U251,12277
U251,3768
U251,15960
U251,7725
U251,4688
U251,9597
U251,14800
U251,7856
U251,8235
U251,991
U251,9671
U251,14136
U251,9200
U251,8499
U251,3195
U251,15621
U251,4121
U251,4467
U251,8106
U251,16177
U251,13736
U251,10605
U251,7414
U251,16860
U251,2414
U251,3217
U251,7142
U251,16413
U251,3161
U251,16199
U251,2686
U251,12319
U251,3308
U251,11662
U251,8783
U251,12865
U251,7118
U251,9700
U251,10219
U251,9981
U251,17073
U251,12526
U251,12375
U251,13324
U251,12804
U251,5074
U251,8930
U251,723
U251,15272
U251,15816
U251,5557
U251,9668
U251,1233
U251,7899
U251,3820
U251,7670
U251,5673
U251,12621
U251,12544
U251,2280
U251,14718
U251,1474
U251,7666
U251,10163
U251,16170
U251,9093
U251,4304
U251,10465
U251,15850
U251,7517
U251,4186
U251,16821
U251,11624
U251,2010
U251,14018
U251,15042
U251,12079
UACC62,4306
UACC62,4416
UACC62,7624
UACC62,320
UACC62,14608
UACC62,8229
UACC62,15330
UACC62,848
UACC62,15894
UACC62,2769
UACC62,1513
UACC62,2314
UACC62,916
UACC62,10779
UACC62,2812
UACC62,4791
UACC62,7949
UACC62,1904
UACC62,16086
UACC62,5110
UACC62,15526
UACC62,3452
UACC62,7583
UACC62,10553
UACC62,8751
UACC62,12164
UACC62,6231
UACC62,11264
UACC62,13574
UACC62,2051
UACC62,7903
UACC62,3245
UACC62,14666
UACC62,11191
UACC62,16819
UACC62,15737
UACC62,2905
UACC62,14753
UACC62,13660
UACC62,13887
UACC62,15186
UACC62,7273
UACC62,12652
UACC62,8223
UACC62,12933
UACC62,3502
UACC62,15080
UACC62,402
UACC62,15607
UACC62,15191
UACC62,6574
UACC62,11469
UACC62,1319
UACC62,9665
UACC62,4032
UACC62,13600
UACC62,4790
UACC62,6814
UACC62,4967
UACC62,1278
UACC62,14731
UACC62,15508
UACC62,17159
UACC62,12706
UACC62,13698
UACC62,2007
UACC62,15535
UACC62,15378
UACC62,14002
UACC62,521
UACC62,14773
UACC62,4140
UACC62,6047
UACC62,11123
UACC62,15792
UACC62,5806
UACC62,14583
UACC62,7497
UACC62,12893
UACC62,10125
UACC62,15123
UACC62,8996
UACC62,3120
UACC62,10922
UACC62,4394
UACC62,10376
UACC62,5892
UACC62,864
UACC62,14758
UACC62,3035
UACC62,15149
UACC62,16433
UACC62,17015
UACC62,9273
UACC62,12126
UACC62,9639
